name,manufacturer,approval_status,generic_name,brand_price,generic_price
BENDAMUSTINE HYDROCHLORIDE,INNOPHARMA LICENSING,Approved,BENDAMUSTINE HYDROCHLORIDE,0,0
CARBOPLATIN,SANJA PHARMS CO,Approved,CARBOPLATIN,0,0
NATESTO,AYTU BIOSCIENCE INC,Approved,TESTOSTERONE,0,0
CETIRIZINE HYDROCHLORIDE ALLERGY,PAR PHARM INC,Approved,CETIRIZINE HYDROCHLORIDE,0,0
CERDELGA,GENZYME CORP,Approved,ELIGLUSTAT TARTRATE,0,0
TOBRAMYCIN,AMNEAL PHARMS,Approved,TOBRAMYCIN,0,0
CARISOPRODOL,STRIDES PHARMA,Approved,CARISOPRODOL,0,0
LINEZOLID,ALKEM LABS LTD,Approved,LINEZOLID,0,0
ATORVASTATIN CALCIUM,SCIEGEN PHARMS INC,Approved,ATORVASTATIN CALCIUM,0,0
ESMOLOL HYDROCHLORIDE,AUROBINDO PHARMA LTD,Approved,ESMOLOL HYDROCHLORIDE,0,0
ALMOTRIPTAN MALATE,AJANTA PHARMA LTD,Approved,ALMOTRIPTAN MALATE,0,0
SYNDROS,INSYS DEV CO INC,Approved,DRONABINOL,0,0
PAROXETINE HYDROCHLORIDE,JUBILANT GENERICS,Approved,PAROXETINE HYDROCHLORIDE,0,0
LITHIUM CARBONATE,HERITAGE PHARMA,Approved,LITHIUM CARBONATE,0,0
POTASSIUM CHLORIDE,PHARMACEUTICS INTL,Approved,POTASSIUM CHLORIDE,0,0
TRIUMEQ,VIIV HLTHCARE,Approved,ABACAVIR SULFATE; DOLUTEGRAVIR SODIUM; LAMIVUDINE,0,0
IMBRUVICA,PHARMACYCLICS INC,Approved,IBRUTINIB,0,0
LEVOCETIRIZINE DIHYDROCHLORIDE,MACLEODS PHARMS LTD,Approved,LEVOCETIRIZINE DIHYDROCHLORIDE,0,0
MOXIFLOXACIN HYDROCHLORIDE,FRESENIUS KABI USA,Approved,MOXIFLOXACIN HYDROCHLORIDE,0,0
BENDAMUSTINE HYDROCHLORIDE,ACCORD HLTHCARE,Approved,BENDAMUSTINE HYDROCHLORIDE,0,0
RYANODEX,EAGLE PHARMS,Approved,DANTROLENE SODIUM,0,0
DECITABINE,SUN PHARMA GLOBAL,Approved,DECITABINE,0,0
DESVENLAFAXINE,SUN PHARMA GLOBAL,Approved,DESVENLAFAXINE FUMARATE,0,0
NORGESTIMATE AND ETHINYL ESTRADIOL,LUPIN LTD,Approved,ETHINYL ESTRADIOL; NORGESTIMATE,0,0
AMIKACIN SULFATE,FRESENIUS KABI USA,Approved,AMIKACIN SULFATE,0,0
ESOMEPRAZOLE MAGNESIUM,AUROBINDO PHARMA LTD,Approved,ESOMEPRAZOLE MAGNESIUM,0,0
ETHACRYNIC ACID,EDENBRIDGE PHARMS,Approved,ETHACRYNIC ACID,0,0
ROPIVACAINE HYDROCHLORIDE,AUROBINDO PHARMA LTD,Approved,ROPIVACAINE HYDROCHLORIDE,0,0
ARNUITY ELLIPTA,GLAXOSMITHKLINE,Approved,FLUTICASONE FUROATE,0,0
HYDROMORPHONE HYDROCHLORIDE,OSMOTICA,Approved,HYDROMORPHONE HYDROCHLORIDE,0,0
PROAIR RESPICLICK,TEVA BRANDED PHARM,Approved,ALBUTEROL SULFATE,0,0
BUNAVAIL,BIODELIVERY SCI INTL,Approved,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,0,0
ASMANEX HFA,MERCK SHARP DOHME,Approved,MOMETASONE FUROATE,0,0
XIGDUO XR,ASTRAZENECA AB,Approved,DAPAGLIFLOZIN PROPANEDIOL; METFORMIN HYDROCHLORIDE,0,0
PYRIDOSTIGMINE BROMIDE,ZYDUS PHARMS USA INC,Approved,PYRIDOSTIGMINE BROMIDE,0,0
"HYDROCODONE BITARTRATE,CHLORPHENIRAMINE MALEATE AND PSEUDOEPHEDRINE HYDROCHLORIDE",MAYNE PHARMA INC,Approved,CHLORPHENIRAMINE MALEATE; HYDROCODONE BITARTRATE; PSEUDOEPHEDRINE HYDROCHLORIDE,0,0
HYDROCODONE BITARTRATE AND PSEUDOEPHEDRINE HYDROCHLORIDE,COASTAL PHARMS,Approved,HYDROCODONE BITARTRATE; PSEUDOEPHEDRINE HYDROCHLORIDE,0,0
METHENAMINE HIPPURATE,AUROBINDO PHARMA LTD,Approved,METHENAMINE HIPPURATE,0,0
FOSINOPRIL SODIUM,PRINSTON INC,Approved,FOSINOPRIL SODIUM,0,0
HETLIOZ,VANDA PHARMS INC,Approved,TASIMELTEON,0,0
MONTELUKAST SODIUM,ANBISON LAB CO LTD,Approved,MONTELUKAST SODIUM,0,0
TOBRAMYCIN SULFATE,XELLIA PHARMS APS,Approved,TOBRAMYCIN SULFATE,0,0
AMMONIA N 13,ESSENTIAL ISOTOPES,Approved,AMMONIA N-13,0,0
CHOLINE C-11,UNIV TX MD ANDERSON,Approved,CHOLINE C-11,0,0
BASAGLAR,ELI LILLY AND CO,Approved,INSULIN GLARGINE,0,0
VANCOMYCIN HYDROCHLORIDE,GLAND PHARMA LTD,Approved,VANCOMYCIN HYDROCHLORIDE,0,0
TRAMADOL HYDROCHLORIDE,MACLEODS PHARMS LTD,Approved,TRAMADOL HYDROCHLORIDE,0,0
ESMOLOL HYDROCHLORIDE IN PLASTIC CONTAINER,HQ SPCLT PHARMA,Approved,ESMOLOL HYDROCHLORIDE,0,0
ESMOLOL HYDROCHLORIDE DOUBLE STRENGTH IN PLASTIC CONTAINER,HQ SPCLT PHARMA,Approved,ESMOLOL HYDROCHLORIDE,0,0
"NITRIOUS OXIDE, USP",AIR LIQUIDE AMERICA SPECIALITY GASES,Approved,NITRIOUS OXIDE,0,0
"MEDICAL AIR, USP",AIR LIQUIDE AMERICA SPECIALITY GASES,Approved,MEDICAL AIR,0,0
"OXYGEN, USP",AIR LIQUID INDUSTRIAL US LP,Approved,OXYGEN,0,0
AKYNZEO,HELSINN HLTHCARE,Approved,NETUPITANT; PALONOSETRON HYDROCHLORIDE,0,0
SODIUM POLYSTYRENE SULFONATE,BELCHER PHARMS LLC,Approved,SODIUM POLYSTYRENE SULFONATE,0,0
"OXYGEN, USP",AIR LIQUIDE LARGE INDUSTRIES US LP,Approved,OXYGEN,0,0
"NITROGEN, NF",AIR LIQUIDE LARGE INDUSTRIES US LP,Approved,NITROGEN,0,0
VELTASSA,RELYPSA INC,Approved,PATIROMER SORBITEX CALCIUM,0,0
ENTECAVIR,HETERO LABS LTD V,Approved,ENTECAVIR,0,0
HUMALOG KWIKPEN,ELI LILLY AND CO,Approved,INSULIN LISPRO RECOMBINANT,0,0
CHOLBAM,RTRX,Approved,CHOLIC ACID,0,0
ZYKADIA,NOVARTIS PHARMS CORP,Approved,CERITINIB,0,0
MORPHINE SULFATE,EUROHLTH INTL SARL,Approved,MORPHINE SULFATE,0,0
"CARBON DIOXIDE, USP",LINDE NORTH AMERICA INC,Approved,CARBON DIOXIDE,0,0
"MEDICAL AIR, USP",LINDE NORTH AMERICA INC,Approved,MEDICAL AIR,0,0
"NITROGEN, NF",LINDE NORTH AMERICA INC,Approved,NITROGEN,0,0
"OXYGEN, USP",LINDE NORTH AMERICA INC,Approved,OXYGEN,0,0
ACYCLOVIR SODIUM,HIKMA PHARMS LLC,Approved,ACYCLOVIR SODIUM,0,0
CALCIPOTRIENE,GLENMARK PHARMS,Approved,CALCIPOTRIENE,0,0
RASUVO,MEDAC PHARMA INC,Approved,METHOTREXATE,0,0
TARGINIQ,PURDUE PHARMA LP,Approved,NALOXONE HYDROCHLORIDE; OXYCODONE HYDROCHLORIDE,0,0
VANCOMYCIN HYDROCHLORIDE,AUROBINDO PHARMA LTD,Approved,VANCOMYCIN HYDROCHLORIDE,0,0
TRIAMCINOLONE ACETONIDE,PERRIGO UK FINCO,Approved,TRIAMCINOLONE ACETONIDE,0,0
EVZIO,KALEO INC,Approved,NALOXONE HYDROCHLORIDE,0,0
BUPROPION HYDROCHLORIDE,SCIEGEN PHARMS INC,Approved,BUPROPION HYDROCHLORIDE,0,0
"MEDICAL AIR, USP",MACHINE & WELDING SUPPLY CO,Approved,MEDICAL AIR,0,0
"MEDICAL GAS, USP","WYNN L MADER, INDUSTRIAL GAS DISTRIBUTORS",Approved,MEDICAL GAS,0,0
"MEDICAL AIR, USP","PURITY CYLINDER GASES, INC",Approved,MEDICAL AIR,0,0
"NITROGEN, NF",NORCO INC,Approved,NITROGEN,0,0
"MEDICAL AIR, USP",WESTAIR GASES & EQUIPMENT INC,Approved,MEDICAL AIR,0,0
DOXYLAMINE SUCCINATE AND PYRIDOXINE HYDROCHLORIDE,ACTAVIS LABS FL INC,Approved,DOXYLAMINE SUCCINATE; PYRIDOXINE HYDROCHLORIDE,0,0
HYDROMORPHONE HYDROCHLORIDE,AUROLIFE PHARMA LLC,Approved,HYDROMORPHONE HYDROCHLORIDE,0,0
"CARBON DIOXIDE, USP",LINDE MERCHANT PRODUCTIONS INC,Approved,CARBON DIOXIDE,0,0
"NITROGEN, NF",LINDE GAS PUERTO RICO INC,Approved,NITROGEN,0,0
"OXYGEN, USP",LINDE GAS PUERTO RICO INC,Approved,OXYGEN,0,0
"HELIUM, USP",NORCO INC,Approved,HELIUM,0,0
"OXYGEN, USP",NORCO INC,Approved,OXYGEN,0,0
"MEDICAL AIR, USP",SCOTT-GROSS COMPANY,Approved,MEDICAL AIR,0,0
QUINAPRIL HYDROCHLORIDE,PRINSTON INC,Approved,QUINAPRIL HYDROCHLORIDE,0,0
"MEDICAL AIR, USP",DUPUY OXYGEN,Approved,MEDICAL AIR,0,0
"OXYGEN, USP",AIR LIQUIDE AMERICA LP,Approved,OXYGEN,0,0
"MEDICAL AIR, USP",AIR LIQUIDE AMERICA LP,Approved,MEDICAL AIR,0,0
"NITROGEN, NF",AIR LIQUIDE AMERICA LP,Approved,NITROGEN,0,0
APTENSIO XR,RHODES PHARMS,Approved,METHYLPHENIDATE HYDROCHLORIDE,0,0
OFEV,BOEHRINGER INGELHEIM,Approved,NINTEDANIB ESYLATE,0,0
HARVONI,GILEAD SCIENCES INC,Approved,LEDIPASVIR; SOFOSBUVIR,0,0
BRIVIACT,UCB INC,Approved,BRIVARACETAM,0,0
"NITROGEN, NF",AIRGAS MERCHANTS GASES LLC,Approved,NITROGEN,0,0
"OXYGEN, USP",AIRGAS MERCHANTS GASES LLC,Approved,OXYGEN,0,0
"HELIUM, USP",AIRGAS USA LLC,Approved,HELIUM,0,0
"MEDICAL GAS, USP",AIRGAS USA LLC,Approved,MEDICAL GAS,0,0
"CARBON DIOXIDE, USP",AIRGAS CARBONIC INC,Approved,CARBON DIOXIDE,0,0
"MEDICAL AIR, USP",OXARC INC,Approved,MEDICAL AIR,0,0
"OXYGEN, USP",PRAXAIR INC,Approved,OXYGEN,0,0
"NITROGEN, NF",PRAXAIR INC,Approved,NITROGEN,0,0
"HELIUM, USP",PRAXAIR INC,Approved,HELIUM,0,0
"CARBON DIOXIDE, USP",PRAXAIR INC,Approved,CARBON DIOXIDE,0,0
ZYDELIG,GILEAD SCIENCES INC,Approved,IDELALISIB,0,0
"MEDICAL AIR, USP",NEXAIR,Approved,MEDICAL AIR,0,0
"OXYGEN, USP",ASPEN AIR,Approved,OXYGEN,0,0
"NITROGEN, NF",ASPEN AIR,Approved,NITROGEN,0,0
"HELIUM, USP",AIR PRODUCTS AND CHEMICALS INC,Approved,HELIUM,0,0
"OXYGEN, USP",AIR PRODUCTS AND CHEMICALS INC,Approved,OXYGEN,0,0
"NITROGEN, NF",AIR PRODUCTS AND CHEMICALS INC,Approved,NITROGEN,0,0
DEXMEDETOMIDINE HYDROCHLORIDE,AUROBINDO PHARMA LTD,Approved,DEXMEDETOMIDINE HYDROCHLORIDE,0,0
AURYXIA,KERYX BIOPHARMS,Approved,FERRIC CITRATE,0,0
DROSPIRENONE AND ETHINYL ESTRADIOL,APOTEX INC,Approved,DROSPIRENONE; ETHINYL ESTRADIOL,0,0
DICLOFENAC SODIUM,NOVEL LABS INC,Approved,DICLOFENAC SODIUM,0,0
INVOKAMET XR,JANSSEN PHARMS,Approved,CANAGLIFLOZIN;METFORMIN HYDROCHLORIDE,0,0
SODIUM PHENYLACETATE AND SODIUM BENZOATE,NAVINTA LLC,Approved,SODIUM BENZOATE; SODIUM PHENYLACETATE,0,0
MEROPENEM,AMNEAL PHARMS,Approved,MEROPENEM,0,0
"OXYGEN, USP",MATHESON TRI-GAS INC,Approved,OXYGEN,0,0
"MEDICAL AIR, USP",MATHESON TRI-GAS INC,Approved,MEDICAL AIR,0,0
"NITROGEN, NF",MATHESON TRI-GAS INC,Approved,NITROGEN,0,0
TELMISARTAN,HETERO LABS LTD V,Approved,TELMISARTAN,0,0
"MEDICAL AIR, USP",PRAXAIR DISTRIBUTION INC,Approved,MEDICAL AIR,0,0
"MEDICAL AIR, USP",PRAXAIR DISTRIBUTION MID-ATLANTIC LLC,Approved,MEDICAL AIR,0,0
"HELIUM, USP",PRAXAIR DISTRIBUTION MID-ATLANTIC LLC,Approved,HELIUM,0,0
"HELIUM, USP",PRAXAIR DISTRIBUTION INC,Approved,HELIUM,0,0
PARICALCITOL,HIKMA PHARMS,Approved,PARICALCITOL,0,0
PURIXAN,NOVA LABS LTD,Approved,MERCAPTOPURINE,0,0
PRASUGREL,MYLAN PHARMS INC,Approved,PRASUGREL,0,0
ACTICLATE,AQUA PHARMS LLC,Approved,DOXYCYCLINE HYCLATE,0,0
DOCETAXEL,EAGLE PHARMS,Approved,DOCETAXEL,0,0
CYCLOPENTOLATE HYDROCHLORIDE,AKORN INC,Approved,CYCLOPENTOLATE HYDROCHLORIDE,0,0
FAYOSIM,LUPIN LTD,Approved,ETHINYL ESTRADIOL; LEVONORGESTREL,0,0
PERPHENAZINE,WILSHIRE PHARMS INC,Approved,PERPHENAZINE,0,0
NAFTIFINE HYDROCHLORIDE,TARO,Approved,NAFTIFINE HYDROCHLORIDE,0,0
"NITROGEN, NF",PRAXAIR CANADA INC,Approved,NITROGEN,0,0
"OXYGEN, USP",PRAXAIR CANADA INC,Approved,OXYGEN,0,0
ITRACONAZOLE,ACCORD HLTHCARE,Approved,ITRACONAZOLE,0,0
"MEDICAL AIR, USP",UNITED STATES WELDING INC,Approved,MEDICAL AIR,0,0
"MEDICAL AIR, USP",ACETYLENE OXYGENE CO,Approved,MEDICAL AIR,0,0
DAPTOMYCIN,CRANE PHARMS LLC,Approved,DAPTOMYCIN,0,0
"NITROUS OXIDE, USP",NITROUS OXIDE CORP,Approved,NITROUS OXIDE,0,0
ATRACURIUM BESYLATE PRESERVATIVE FREE,AUROBINDO PHARMA LTD,Approved,ATRACURIUM BESYLATE,0,0
ATRACURIUM BESYLATE,AUROBINDO PHARMA LTD,Approved,ATRACURIUM BESYLATE,0,0
"NITROUS OXIDE, USP",NITROUS OXIDE OF CANADA,Approved,NITROUS OXIDE,0,0
"OXYGEN, USP",AIRGAS USA LLC,Approved,OXYGEN,0,0
"NITROGEN, NF",AIRGAS USA LLC,Approved,NITROGEN,0,0
"CARBON DIOXIDE, USP",AIRGAS USA LLC,Approved,CARBON DIOXIDE,0,0
"HELIUM, USP",AIR LIQUIDE HEALTHCARE AMERICA CORP,Approved,HELIUM,0,0
ORKAMBI,VERTEX PHARMS INC,Approved,IVACAFTOR; LUMACAFTOR,0,0
MAGNESIUM SULFATE,EXELA PHARMA SCS LLC,Approved,MAGNESIUM SULFATE,0,0
PRIMAQUINE PHOSPHATE,INGENUS PHARMS NJ,Approved,PRIMAQUINE PHOSPHATE,0,0
IBANDRONATE SODIUM,ACCORD HLTHCARE,Approved,IBANDRONATE SODIUM,0,0
GLYXAMBI,BOEHRINGER INGELHEIM,Approved,EMPAGLIFLOZIN; LINAGLIPTIN,0,0
CLOBETASOL PROPIONATE,NOVEL LABS INC,Approved,CLOBETASOL PROPIONATE,0,0
VALSARTAN AND HYDROCHLOROTHIAZIDE,PRINSTON INC,Approved,HYDROCHLOROTHIAZIDE; VALSARTAN,0,0
MEROPENEM,SAVIOR LIFETEC CORP,Approved,MEROPENEM,0,0
ONZETRA XSAIL,AVANIR PHARMS,Approved,SUMATRIPTAN SUCCINATE,0,0
ONZETRA XSAIL,AVANIR PHARMS,Approved,SUMATRIPTAN,0,0
SYNJARDY,BOEHRINGER INGELHEIM,Approved,EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE,0,0
DICLOFENAC SODIUM,AMNEAL PHARMS,Approved,DICLOFENAC SODIUM,0,0
OXYBUTYNIN CHLORIDE,UNIQUE PHARM LABS,Approved,OXYBUTYNIN CHLORIDE,0,0
EPTIFIBATIDE,AUROBINDO PHARMA LTD,Approved,EPTIFIBATIDE,0,0
METHOCARBAMOL,AUROBINDO PHARMA LTD,Approved,METHOCARBAMOL,0,0
TETRABENAZINE,SUN PHARMA GLOBAL,Approved,TETRABENAZINE,0,0
MEROPENEM,GLAND PHARMA LTD,Approved,MEROPENEM,0,0
CORLANOR,AMGEN INC,Approved,IVABRADINE HYDROCHLORIDE,0,0
LYNPARZA,ASTRAZENECA PHARMS,Approved,OLAPARIB,0,0
LEVOTHYROXINE SODIUM,FERA PHARMS LLC,Approved,LEVOTHYROXINE SODIUM,0,0
ARIPIPRAZOLE,AJANTA PHARMA LTD,Approved,ARIPIPRAZOLE,0,0
VORICONAZOLE,AJANTA PHARMA LTD,Approved,VORICONAZOLE,0,0
COTELLIC,GENENTECH INC,Approved,COBIMETINIB FUMARATE,0,0
IRBESARTAN,HISUN PHARM HANGZHOU,Approved,IRBESARTAN,0,0
FOSAPREPITANT DIMEGLUMINE,FRESENIUS KABI USA,Approved,FOSAPREPITANT DIMEGLUMINE,0,0
POTASSIUM ACETATE,EXELA PHARMA SCS LLC,Approved,POTASSIUM ACETATE,0,0
POTASSIUM IODIDE,MISSION PHARMACAL CO,Approved,POTASSIUM IODIDE,0,0
LORATADINE,MARKSANS PHARMA,Approved,LORATADINE,0,0
ENTECAVIR,AUROBINDO PHARMA LTD,Approved,ENTECAVIR,0,0
LILETTA,MEDICINES360,Approved,LEVONORGESTREL,0,0
SOOLANTRA,GALDERMA LABS LP,Approved,IVERMECTIN,0,0
BELEODAQ,SPECTRUM PHARMS,Approved,BELINOSTAT,0,0
LEVOLEUCOVORIN CALCIUM,EUROHLTH INTL SARL,Approved,LEVOLEUCOVORIN CALCIUM,0,0
PAZEO,ALCON RES LTD,Approved,OLOPATADINE HYDROCHLORIDE,0,0
MIBELAS 24 FE,LUPIN ATLANTIS,Approved,ETHINYL ESTRADIOL; NORETHINDRONE ACETATE,0,0
ATROPINE SULFATE,AKORN,Approved,ATROPINE SULFATE,0,0
LIDOCAINE,AMNEAL PHARMS,Approved,LIDOCAINE,0,0
BYVALSON,FOREST LABS LLC,Approved,NEBIVOLOL HYDROCHLORIDE; VALSARTAN,0,0
OLOPATADINE HYDROCHLORIDE,SOMERSET THERAPS LLC,Approved,OLOPATADINE HYDROCHLORIDE,0,0
XTORO,ALCON RES LTD,Approved,FINAFLOXACIN,0,0
TEMOZOLOMIDE,LOTUS PHARM CO LTD,Approved,TEMOZOLOMIDE,0,0
SAVAYSA,DAIICHI SANKYO,Approved,EDOXABAN TOSYLATE,0,0
TRIFERIC,ROCKWELL MEDICAL INC,Approved,FERRIC PYROPHOSPHATE CITRATE,0,0
CHOLINE C-11,GLOBAL ISOTOPES LLC,Approved,CHOLINE C-11,0,0
SAXENDA,NOVO NORDISK INC,Approved,LIRAGLUTIDE RECOMBINANT,0,0
CODEINE PHOSPHATE AND CHLORPHENIRAMINE MALEATE,SPRIASO LLC,Approved,CHLORPHENIRAMINE MALEATE; CODEINE PHOSPHATE,0,0
KYBELLA,KYTHERA BIOPHARMS,Approved,DEOXYCHOLIC ACID,0,0
ORBACTIV,THE MEDICINES CO,Approved,ORITAVANCIN DIPHOSPHATE,0,0
BALSALAZIDE DISODIUM,PAR PHARM INC,Approved,BALSALAZIDE DISODIUM,0,0
EVOTAZ,BRISTOL-MYERS SQUIBB,Approved,ATAZANAVIR SULFATE; COBICISTAT,0,0
STERILE WATER FOR INJECTION,EUROHLTH INTL SARL,Approved,STERILE WATER FOR INJECTION,0,0
DUTASTERIDE,INTERGEL PHARMS INC,Approved,DUTASTERIDE,0,0
TRIAMCINOLONE ACETONIDE,GLENMARK PHARMS LTD,Approved,TRIAMCINOLONE ACETONIDE,0,0
LAMOTRIGINE,SCIEGEN PHARMS INC,Approved,LAMOTRIGINE,0,0
ARIPIPRAZOLE,SCIEGEN PHARMS INC,Approved,ARIPIPRAZOLE,0,0
ASPIRIN AND DIPYRIDAMOLE,AMNEAL PHARMS,Approved,ASPIRIN; DIPYRIDAMOLE,0,0
VORICONAZOLE,ALVOGEN INC,Approved,VORICONAZOLE,0,0
GABAPENTIN,ALKEM LABS LTD,Approved,GABAPENTIN,0,0
PENTOBARBITAL SODIUM,MYLAN INSTITUTIONAL,Approved,PENTOBARBITAL SODIUM,0,0
ENVARSUS XR,VELOXIS PHARMS INC,Approved,TACROLIMUS,0,0
TEMOZOLOMIDE,IDT AUSTRALIA LTD,Approved,TEMOZOLOMIDE,0,0
FLUOCINOLONE ACETONIDE,GAVIS PHARMS LLC,Approved,FLUOCINOLONE ACETONIDE,0,0
RAPIVAB,BIOCRYST,Approved,PERAMIVIR,0,0
HYDROCODONE BITARTRATE AND CHLORPHENIRAMINE MALEATE,TRIS PHARMA INC,Approved,CHLORPHENIRAMINE MALEATE; HYDROCODONE BITARTRATE,0,0
NAMZARIC,FOREST LABS LLC,Approved,DONEPEZIL HYDROCHLORIDE; MEMANTINE HYDROCHLORIDE,0,0
NEVIRAPINE,CIPLA LTD,Approved,NEVIRAPINE,0,0
OXYCODONE HYDROCHLORIDE,WOCKHARDT BIO AG,Approved,OXYCODONE HYDROCHLORIDE,0,0
HYDROCODONE BITARTRATE AND ACETAMINOPHEN,ACTAVIS LABS FL INC,Approved,ACETAMINOPHEN; HYDROCODONE BITARTRATE,0,0
LINEZOLID IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,HOSPIRA INC,Approved,LINEZOLID,0,0
MAGNESIUM SULFATE IN PLASTIC CONTAINER,FRESENIUS KABI USA,Approved,MAGNESIUM SULFATE,0,0
MAGNESIUM SULFATE IN DEXTROSE 5% IN PLASTIC CONTAINER,FRESENIUS KABI USA,Approved,MAGNESIUM SULFATE,0,0
EXONDYS 51,SAREPTA THERAPEUTICS INC,Approved,ETEPLIRSEN,0,0
DICLOFENAC SODIUM,ACTAVIS MID ATLANTIC,Approved,DICLOFENAC SODIUM,0,0
AVYCAZ,CEREXA INC,Approved,AVIBACTAM SODIUM; CEFTAZIDIME,0,0
LIDOCAINE,GLENMARK PHARMS LTD,Approved,LIDOCAINE,0,0
VARUBI,TESARO INC,Approved,ROLAPITANT HYDROCHLORIDE,0,0
CYANOCOBALAMIN,SOMERSET THERAPS LLC,Approved,CYANOCOBALAMIN,0,0
DUTREBIS,MERCK SHARP DOHME,Approved,LAMIVUDINE; RALTEGRAVIR POTASSIUM,0,0
TELMISARTAN,AUROBINDO PHARMA LTD,Approved,TELMISARTAN,0,0
AMLODIPINE BESYLATE AND VALSARTAN,AUROBINDO PHARMA LTD,Approved,AMLODIPINE BESYLATE; VALSARTAN,0,0
MEMANTINE HYDROCHLORIDE,AJANTA PHARMA LTD,Approved,MEMANTINE HYDROCHLORIDE,0,0
FAMOTIDINE,AUROBINDO PHARMA LTD,Approved,FAMOTIDINE,0,0
TOUJEO SOLOSTAR,SANOFI US SERVICES,Approved,INSULIN GLARGINE RECOMBINANT,0,0
MORPHABOND,IDT,Approved,MORPHINE SULFATE,0,0
LOPERAMIDE HYDROCHLORIDE,AUROBINDO PHARMA LTD,Approved,LOPERAMIDE HYDROCHLORIDE,0,0
BUPROPION HYDROCHLORIDE,INVAGEN PHARMS,Approved,BUPROPION HYDROCHLORIDE,0,0
IBUPROFEN,PURACAP PHARM LLC,Approved,IBUPROFEN,0,0
DIFLORASONE DIACETATE,VERSAPHARM INC,Approved,DIFLORASONE DIACETATE,0,0
IBUPROFEN SODIUM,PERRIGO R AND D,Approved,IBUPROFEN SODIUM,0,0
BUPRENORPHINE HYDROCHLORIDE,PAR STERILE PRODUCTS,Approved,BUPRENORPHINE HYDROCHLORIDE,0,0
POLYMYXIN B SULFATE,AUROBINDO PHARMA LTD,Approved,POLYMYXIN B SULFATE,0,0
VIEKIRA PAK (COPACKAGED),ABBVIE INC,Approved,DASABUVIR SODIUM ; OMBITASVIR; PARITAPREVIR; RITONAVIR,0,0
BUDESONIDE,MAYNE PHARMA,Approved,BUDESONIDE,0,0
HYSINGLA,PURDUE PHARMA LP,Approved,HYDROCODONE BITARTRATE,0,0
DEXMEDETOMIDINE HYDROCHLORIDE,HQ SPCLT PHARMA,Approved,DEXMEDETOMIDINE HYDROCHLORIDE,0,0
ACYCLOVIR,FOUGERA PHARMS INC,Approved,ACYCLOVIR,0,0
TRANEXAMIC ACID,AKORN,Approved,TRANEXAMIC ACID,0,0
ENTECAVIR,AMNEAL PHARMS,Approved,ENTECAVIR,0,0
VORICONAZOLE,PRINSTON INC,Approved,VORICONAZOLE,0,0
SIMVASTATIN,ROSEMONT PHARMS LTD,Approved,SIMVASTATIN,0,0
PARICALCITOL,LOTUS PHARM CO LTD,Approved,PARICALCITOL,0,0
OLANZAPINE,AJANTA PHARMA LTD,Approved,OLANZAPINE,0,0
"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",MYLAN PHARMS INC,Approved,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,0,0
DEXTROAMPHETAMINE SULFATE,MYLAN PHARMS INC,Approved,DEXTROAMPHETAMINE SULFATE,0,0
RIFAMPIN,WATSON PHARMS INC,Approved,RIFAMPIN,0,0
DARIFENACIN HYDROBROMIDE,AUROBINDO PHARMA LTD,Approved,DARIFENACIN HYDROBROMIDE,0,0
VORICONAZOLE,ZYDUS PHARMS USA INC,Approved,VORICONAZOLE,0,0
GLYBURIDE AND METFORMIN HYDROCHLORIDE,ZYDUS PHARMS USA INC,Approved,GLYBURIDE; METFORMIN HYDROCHLORIDE,0,0
GLYBURIDE,ZYDUS PHARMS USA INC,Approved,GLYBURIDE,0,0
STIOLTO RESPIMAT,BOEHRINGER INGELHEIM,Approved,OLODATEROL HYDROCHLORIDE; TIOTROPIUM BROMIDE,0,0
VORICONAZOLE,APPCO PHARMA LLC,Approved,VORICONAZOLE,0,0
ARGATROBAN IN 0.9% SODIUM CHLORIDE,TEVA PHARMS USA,Approved,ARGATROBAN,0,0
CISPLATIN,ACCORD HLTHCARE,Approved,CISPLATIN,0,0
DEXAMETHASONE SODIUM PHOSPHATE,AUROBINDO PHARMA LTD,Approved,DEXAMETHASONE SODIUM PHOSPHATE,0,0
ELTROMBOPAG,HETERO LABS LTD V,Approved,ELTROMBOPAG,0,0
DESOXIMETASONE,NOVEL LABS INC,Approved,DESOXIMETASONE,0,0
CHILDREN'S CETIRIZINE HYDROCHLORIDE ALLERGY,NOVEL LABS INC,Approved,CETIRIZINE HYDROCHLORIDE,0,0
VORICONAZOLE,NOVEL LABS INC,Approved,VORICONAZOLE,0,0
POTASSIUM CHLORIDE,PHARMA-MED INC,Approved,POTASSIUM CHLORIDE,0,0
SODIUM POLYSTYRENE SULFONATE,INVATECH PHARMA,Approved,SODIUM POLYSTYRENE SULFONATE,0,0
"HELIUM, USP",LINDE GAS NORTH AMERICA LLC,Approved,HELIUM,0,0
CELECOXIB,AUROBINDO PHARMA LTD,Approved,CELECOXIB,0,0
